date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-01 22:54:35,CDCgov,,66,175,317,"The latest CDC #COVIDView shows that influenza-like illness has declined nationally and is below baseline but remains elevated in the northeastern and northwestern parts of the U.S. See additional data: https://bit.ly/2ViFflZ",,,#COVIDView,1256356370552631297,https://twitter.com/CDCgov/status/1256356370552631297
2020-05-01 19:49:02,CDCgov,,642,3825,11784,"If you must travel, take these steps to protect yourself & others from #COVID19 during your trip. https://bit.ly/2IZicXj",,,#COVID19,1256309675269615616,https://twitter.com/CDCgov/status/1256309675269615616
2020-05-01 18:38:01,CDCgov,,94,327,520,"Several states are seeing outbreaks of #COVID19 in meat and poultry processing facilities. Employees in these facilities fill critical and essential roles. Read what CDC and affected states have learned from responding to these outbreaks in @CDCMMWR: http://bit.ly/MMWR5120b.",,@CDCMMWR,#COVID19,1256291805882200076,https://twitter.com/CDCgov/status/1256291805882200076
2020-05-01 17:28:00,CDCgov,,34,115,166,"#COVID19 testing differs by location. CDC has guidance for who should be tested, but decisions about testing are at the discretion of state and local health departments and/or individual clinicians. Learn more: https://bit.ly/2WcxfVF.",,,#COVID19,1256274182708453376,https://twitter.com/CDCgov/status/1256274182708453376
2020-05-01 17:11:22,CDCgov,,36,163,247,"During a 3-week period, the U.S. case count increased by more than 1,000-fold. A rapidly adapting public health response is essential to slow the spread of the virus and control its effect on healthcare capacity. Learn more from @CDCMMWR: http://bit.ly/MMWR5120.",,@CDCMMWR,,1256269998533853184,https://twitter.com/CDCgov/status/1256269998533853184
2020-05-01 16:15:00,CDCgov,,58,192,377,"Take steps to protect yourself and slow the spread of #coronavirus. Learn more at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1256255811740811265,https://twitter.com/CDCgov/status/1256255811740811265
2020-05-01 15:08:02,CDCgov,,48,278,464,"Infected ticks can spread Lyme disease. This #LymeDiseaseAwarenessMonth, learn how to protect yourself and your family from tick bites: https://bit.ly/2GRtOLM.",,,#LymeDiseaseAwarenessMonth,1256238960185147393,https://twitter.com/CDCgov/status/1256238960185147393
2020-04-30 21:27:00,CDCgov,,161,1368,1766,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://bit.ly/2R9av5m.",,,#COVID19,1255971941019762694,https://twitter.com/CDCgov/status/1255971941019762694
2020-04-30 20:35:02,CDCgov,,15,154,231,"Questions about your pet’s health during this outbreak? Talk to your veterinarian if you have concerns. We are still learning about this virus and how it can affect animals. Learn more about pets and COVID-19: https://bit.ly/2QPkZ9R.",,,,1255958862756184078,https://twitter.com/CDCgov/status/1255958862756184078
2020-04-30 19:51:02,CDCgov,,38,411,516,"Protect yourself from #COVID19 while bringing in your mail &amp; deliveries. Avoid in-person contact when accepting packages and wash your hands or use hand sanitizer with &gt;60% alcohol after opening your mail. Get more tips: https://bit.ly/34ucuqJ.",,,#COVID19,1255947790045384706,https://twitter.com/CDCgov/status/1255947790045384706
2020-04-30 17:05:17,CDCgov,,176,675,1802,"With many Americans experiencing emotional distress due to #COVID19, CDC is proud to join the @Action_Alliance for the launch of the Mental Health &amp; Suicide Prevention National Response to COVID-19. http://NationalMentalHealthResponse.org. #NationalMentalHealthResponse",,@Action_Alliance,#COVID19 #NationalMentalHealthResponse,1255906078082154498,https://twitter.com/CDCgov/status/1255906078082154498
2020-04-30 15:12:02,CDCgov,,13,65,168,"The David J. Sencer CDC Museum is closed due to #COVID19, but its staff is working hard to document the agency’s and the nation’s response to the pandemic. See @CNTraveler to learn what CDC Museum Curator Louise Shaw &amp; her team are working on: https://bit.ly/2W7Q3Ug.",,@CNTraveler,#COVID19,1255877580080787460,https://twitter.com/CDCgov/status/1255877580080787460
2020-04-30 14:11:54,CDCgov,,7,86,165,"#CDC’s social media toolkit has resources available for sharing on social media. Sample messages and graphics are available for use on topics such as #socialdistancing and coping with stress. https://bit.ly/2Xom9gY.",,,#CDC #socialdistancing,1255862443705806849,https://twitter.com/CDCgov/status/1255862443705806849
2020-04-29 21:59:28,CDCgov,,359,871,1198,"Updated on April 29: Reported US cases of #COVID19 total more than 1 million. 19 states report +10,000 cases. Continue to wear a cloth face covering &amp; keep 6+ feet of physical distance between yourself &amp; others when in public. https://bit.ly/2UjQ9XR",,,#COVID19,1255617724337795074,https://twitter.com/CDCgov/status/1255617724337795074
2020-04-29 20:49:01,CDCgov,,41,394,446,"Everyone can help prevent spread of #COVID19. Clara, the #Coronavirus Self-Checker, can help you decide when to call your doctor if you are feeling sick. Start using Clara here: https://bit.ly/2UX7qXl.",,,#COVID19 #Coronavirus,1255599997011329025,https://twitter.com/CDCgov/status/1255599997011329025
2020-04-29 19:30:06,CDCgov,,22,234,304,"Living with older family members or others at higher risk of severe illness from #COVID19? Help protect your household by only leaving your house when absolutely necessary. Get more info here: https://bit.ly/2KAILDa.",,,#COVID19,1255580133437714432,https://twitter.com/CDCgov/status/1255580133437714432
2020-04-29 17:15:07,CDCgov,,74,705,1051,"1 in 4 people hospitalized with #COVID19 in Georgia during March 2020 were under age 65 and had no high-risk medical conditions. Social distancing is important to protect everyone. Learn more from @CDCMMWR: https://bit.ly/MMWR42920.",,@CDCMMWR,#COVID19,1255546164813930497,https://twitter.com/CDCgov/status/1255546164813930497
2020-04-29 15:21:01,CDCgov,,34,211,311,"If you’re undergoing treatment for cancer, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to protect yourself and slow the spread at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1255517453205069825,https://twitter.com/CDCgov/status/1255517453205069825
2020-04-28 19:58:02,CDCgov,,35,141,243,"Public health workers: #DYK water and sanitation programs are cost effective around the world? Learn how to support water, sanitation, and hygiene (WASH) practices and prevent disease with CDC’s training. http://bit.ly/38Qgv9a #CDCLearning",,,#DYK #CDCLearning,1255224776345505795,https://twitter.com/CDCgov/status/1255224776345505795
2020-04-28 18:35:02,CDCgov,,58,489,633,"Protect your pets if you are sick with #COVID19. Limit exposure to pets and have someone else care for them if possible. If you must be around animals while sick, wash your hands before and after interacting with them. Learn more: https://bit.ly/2QPkZ9R.",,,#COVID19,1255203890406002691,https://twitter.com/CDCgov/status/1255203890406002691
2020-04-28 17:59:02,CDCgov,,11,69,147,"#CDCTips participants have a message for you: Quit smoking now – for your health, your loved ones, and your future. Read their stories: http://bit.ly/2x6QnK6.",,,#CDCTips,1255194828473860097,https://twitter.com/CDCgov/status/1255194828473860097
2020-04-28 15:00:26,CDCgov,,42,252,312,"If your childcare program is reopening or staying open during #COVID19, #physicaldistancing can help everyone stay safe. For example: keep children in the same group each day &amp; don’t mix children between groups. More info here: https://bit.ly/2y2HamZ.",,,#COVID19 #physicaldistancing,1255149882211479552,https://twitter.com/CDCgov/status/1255149882211479552
2020-04-27 20:17:01,CDCgov,,24,134,198,"Public Health Professionals: Need #COVID19 resources for sharing on social media? Check out #CDC’s new social media toolkit for free graphics and sample messages on topics like stress and #socialdistancing. https://bit.ly/2Xom9gY",,,#COVID19 #CDC #socialdistancing,1254867168216281088,https://twitter.com/CDCgov/status/1254867168216281088
2020-04-27 19:39:02,CDCgov,,209,1884,2590,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). Cloth face coverings help prevent spread of COVID-19 in these situations. See Q&amp;A: https://bit.ly/34cFym6.",,,#COVID19 #coronavirus,1254857606859898881,https://twitter.com/CDCgov/status/1254857606859898881
2020-04-27 18:26:00,CDCgov,,39,286,327,"Use the Coronavirus Self-Checker to help you decide when to get medical care. If you develop any #COVID19 symptoms that are severe or concerning, get medical attention immediately. Learn more: https://bit.ly/2IV3uRh.",,,#COVID19,1254839227814207488,https://twitter.com/CDCgov/status/1254839227814207488
2020-04-27 16:40:04,CDCgov,,22,141,226,"This National Infant Immunization Week, we recognize the efforts of #HCPs across the country who work every day to keep children safe from vaccine-preventable diseases. View guidance on maintaining childhood vaccination during these unusual times: https://bit.ly/2ym3Y0D. #NIIW",,,#HCPs #NIIW,1254812570294378499,https://twitter.com/CDCgov/status/1254812570294378499
2020-04-27 16:04:03,CDCgov,,19,180,251,"Is your child care program staying open or reopening during #COVID19? Routinely clean &amp; disinfect surfaces &amp; objects that are frequently touched, especially toys &amp; games. Get more info here: https://bit.ly/2y2HamZ.",,,#COVID19,1254803505493282816,https://twitter.com/CDCgov/status/1254803505493282816
2020-04-26 21:42:57,CDCgov,,96,335,516,"Meat and poultry processing facilities face unique challenges to prevent and control #COVID19 transmission. CDC and @OSHA_DOL have developed guidance to help facilities decrease the spread of COVID-19. See more about how to reduce risk: https://bit.ly/3cOWOkv",,@OSHA_DOL,#COVID19,1254526403913146368,https://twitter.com/CDCgov/status/1254526403913146368
2020-04-26 20:19:02,CDCgov,,66,358,510,"If you have symptoms of #COVID19 and want to get tested, call your doctor first. Also check with your state or local health department, which will have the latest information on testing. Learn more: https://bit.ly/34zW3cg.",,,#COVID19,1254505284984287235,https://twitter.com/CDCgov/status/1254505284984287235
2020-04-26 16:03:02,CDCgov,,116,602,1192,"Thinking about a trip to the store? Before making an essential trip, check your pantry and cabinets to see if other food or care items are available for immediate use. Limiting contact with others can help stop the spread of #COVID19. Learn more: https://bit.ly/34ucuqJ.",,,#COVID19,1254440859736686592,https://twitter.com/CDCgov/status/1254440859736686592
2020-04-25 22:44:02,CDCgov,,75,417,711,"Getting take-out while slowing the spread of #COVID19? Order &amp; pay online or by phone, accept take-out without in-person contact if possible, stay 6 feet away from others, &amp; wash your hands with soap &amp; water after bringing home your food: https://bit.ly/34ucuqJ.",,,#COVID19,1254179388612100097,https://twitter.com/CDCgov/status/1254179388612100097
2020-04-25 19:24:02,CDCgov,,190,1834,2751,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://bit.ly/2R9av5m.",,,#COVID19,1254129055219298308,https://twitter.com/CDCgov/status/1254129055219298308
2020-04-25 15:38:32,CDCgov,,64,215,373,"COVID-19Surge is a spreadsheet-based tool that hospital administrators and public health officials can use to estimate the surge in demand for hospital-based services during the #COVID19 pandemic. Learn more: https://bit.ly/3567RmS",,,#COVID19,1254072307628285953,https://twitter.com/CDCgov/status/1254072307628285953
2020-04-24 22:51:58,CDCgov,,484,3364,10480,"The latest CDC #COVIDView report with new hospitalization data on race/ethnicity by age is now available https://bit.ly/2ViFflZ",,,#COVIDView,1253818998942314496,https://twitter.com/CDCgov/status/1253818998942314496
2020-04-24 21:09:02,CDCgov,,434,3695,10915,"If you have diabetes, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to protect yourself and slow the spread at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1253793094841090056,https://twitter.com/CDCgov/status/1253793094841090056
2020-04-24 19:32:00,CDCgov,,162,505,1034,"If you have #COVID19 symptoms &amp; want to get tested, call your medical provider first. You can also visit your state or local health department’s website to look for local information on testing. Learn more: https://bit.ly/2WcxfVF.",,,#COVID19,1253768673338118144,https://twitter.com/CDCgov/status/1253768673338118144
2020-04-24 17:47:02,CDCgov,,2706,7180,20056,"Household cleaners and disinfectants can cause health problems when not used properly. Follow the instructions on the product label to ensure safe and effective use. Learn more about cleaning and disinfecting your home: https://bit.ly/2S2a9yc.",,,,1253742258853199872,https://twitter.com/CDCgov/status/1253742258853199872
2020-04-24 16:32:02,CDCgov,,18,166,653,"A @UPMC microbiology laboratory recently received this package of samples with a special note. Thanks to all laboratory professionals for their important role in maintaining our nation’s health. http://bit.ly/2SRqJhE #LabWeek #LabWeek2020 #COVID19",,@UPMC,#LabWeek #LabWeek2020 #COVID19,1253723383231021056,https://twitter.com/CDCgov/status/1253723383231021056
2020-04-24 15:22:03,CDCgov,,241,2901,9218,"Feeling sick? Answer a few questions about your symptoms using Clara, CDC’s #Coronavirus Self-Checker, to help you decide if you should call your doctor: https://bit.ly/2UX7qXl.",,,#Coronavirus,1253705772569067520,https://twitter.com/CDCgov/status/1253705772569067520
2020-04-23 23:41:00,CDCgov,,318,3049,9678,"The latest #COVIDView report shows that adults 65 and older are experiencing the highest rates of #COVID19-associated hospitalizations, followed by adults age 50 – 64 years. Additional data are reported on race/ethnicity by age this week. Learn more: https://bit.ly/2yBOcPu",,,#COVIDView #COVID19,1253468948068290560,https://twitter.com/CDCgov/status/1253468948068290560
2020-04-23 20:35:03,CDCgov,,573,4355,11932,"We’re still learning about how #COVID19 affects animals, but it appears that people can spread the virus to animals in some situations. Until we know more, limit contact with pets if you are sick or feeling sick. For more info, see: https://bit.ly/2QPkZ9R.",,,#COVID19,1253422154256756738,https://twitter.com/CDCgov/status/1253422154256756738
2020-04-23 19:18:02,CDCgov,,19,59,102,"Smoking led to Tonya’s heart failure. Now she needs a mechanical pump to keep her blood flowing. Read Tonya’s story: http://bit.ly/2xN6kp7.",,,,1253402770096500739,https://twitter.com/CDCgov/status/1253402770096500739
2020-04-23 17:27:02,CDCgov,,256,2719,9799,"Looking for #CDC #COVID19 resources for sharing on social media? CDC’s social media toolkit provides free sample messages and graphics for use here: https://bit.ly/2Xom9gY",,,#CDC #COVID19,1253374836317044736,https://twitter.com/CDCgov/status/1253374836317044736
2020-04-23 15:15:00,CDCgov,,532,3697,11797,"Adults age 65+ and those with underlying health conditions are at higher risk for severe illness from #COVID19. Learn more in this video with CDC’s Dr. Georgina Peacock:",,,#COVID19,1253341609443250176,https://twitter.com/CDCgov/status/1253341609443250176
2020-04-22 22:33:47,CDCgov,,313,382,645,"Updated on April 22: 50 U.S. states, D.C., & 4 U.S. territories have reported cases of #COVID19. Of those, 27 report COVID-19 cases are widespread. This is 7 fewer states reporting widespread cases than last week. Learn more: https://bit.ly/39gqyEH",,,#COVID19,1253089647317725186,https://twitter.com/CDCgov/status/1253089647317725186
2020-04-22 22:16:27,CDCgov,,541,3317,11235,"New COVID-NET data reported more than 6,000 #COVID19 hospitalizations. Of these, almost 2,000 had race/ethnicity info. When compared to residents in COVID-NET counties, Non-Hispanic black people were disproportionately affected by COVID-19 hospitalizations https://bit.ly/3aACOAU",,,#COVID19,1253085285161803777,https://twitter.com/CDCgov/status/1253085285161803777
2020-04-22 20:40:02,CDCgov,,47,455,615,"Help prevent #COVID19 when ordering and accepting delivery food. Order &amp; pay online or by phone, have the delivery person leave items in a safe spot outside your home, &amp; wash your hands after bringing in items. https://bit.ly/34ucuqJ",,,#COVID19,1253061019708076033,https://twitter.com/CDCgov/status/1253061019708076033
2020-04-22 20:07:02,CDCgov,,9,82,127,"Residents & staff tested positive for #COVID19 in 4 cities that were included in a new @CDCMMWR report. Testing can facilitate isolation of infected people regardless of symptoms to help slow the spread in shelters. Learn more: http://bit.ly/MMWR42220.",,@CDCMMWR,#COVID19,1253052715393003521,https://twitter.com/CDCgov/status/1253052715393003521
2020-04-22 19:46:00,CDCgov,,46,307,461,"You can help slow the spread of #COVID19. Practice #socialdistancing. Keep at least six feet of physical distance between yourself and others. Wear a cloth face covering when out for essential trips. More tips at http://www.cdc.gov/coronavirus.",,,#COVID19 #socialdistancing,1253047420599951360,https://twitter.com/CDCgov/status/1253047420599951360
2020-04-22 17:38:01,CDCgov,,69,669,1051,"Given the shortage of N95 respirators during this global outbreak of #COVID19, it’s important to understand the difference between N95 respirators and surgical masks, and how both are intended to protect healthcare workers. Learn more from @NIOSH: https://go.usa.gov/xvDZw.",,@NIOSH,#COVID19,1253015214678736898,https://twitter.com/CDCgov/status/1253015214678736898
2020-04-22 17:17:03,CDCgov,,16,78,171,"On March 30, a homeless shelter resident in Seattle tested positive for #COVID19. @KCPubHealth and CDC investigated the case and oversaw testing of residents and staff, leading to early identification and prevention of other cases. Learn more in @CDCMMWR: http://bit.ly/MMWR42220b.",,@KCPubHealth @CDCMMWR,#COVID19,1253009935614558212,https://twitter.com/CDCgov/status/1253009935614558212
2020-04-22 16:10:04,CDCgov,,553,3302,12299,"Tribal leaders: You can help safeguard your communities from #COVID19 during funerals and burials. Actions like social distancing can help stop the spread of coronavirus. Learn more guidance for funerals and burials for tribal communities: https://bit.ly/2VHY1TK.",,,#COVID19,1252993080174796800,https://twitter.com/CDCgov/status/1252993080174796800
2020-04-21 21:35:03,CDCgov,,83,600,1028,"Cover your cough! #COVID19 spreads through respiratory droplets when an infected person coughs, sneezes or talks. Additionally, it can also be spread when someone is not showing symptoms. Take everyday precautions to do your part to stop the spread: https://bit.ly/2X0zmwc.",,,#COVID19,1252712475398754305,https://twitter.com/CDCgov/status/1252712475398754305
2020-04-21 19:10:02,CDCgov,,107,687,950,"Protect yourself from #COVID19 while getting gas. Use disinfecting wipes on handles &amp; buttons of gas pump before you touch them. After you get gas &amp; pay, wash your hands or use hand sanitizer with &gt;60% alcohol. For more tips, visit: https://bit.ly/34ucuqJ.",,,#COVID19,1252675984672854018,https://twitter.com/CDCgov/status/1252675984672854018
2020-04-21 17:56:01,CDCgov,,39,268,429,"Social distancing is crucial to stopping the spread of #COVID19, but it may make some people feel culturally isolated, including American Indian and Alaska Native communities. Learn how to cope with social distancing in your tribal community: https://bit.ly/2wVrbqc.",,,#COVID19,1252657357504614409,https://twitter.com/CDCgov/status/1252657357504614409
2020-04-21 16:17:33,CDCgov,,1123,4067,14759,"States, tribal, local, & territorial officials: Resources are available to help quickly identify new #COVID19 cases, break chains of transmission, and protect first responders and healthcare workers from infection. https://bit.ly/2RLY9k9",,,#COVID19,1252632573798473731,https://twitter.com/CDCgov/status/1252632573798473731
2020-04-21 15:35:02,CDCgov,,21,176,275,"Rural Health Partners: Be sure to join a webinar tomorrow at 4 pm ET for updated #COVID19 guidance with public health practitioners, healthcare providers, and others working to protect the health of rural communities. Register here: https://bit.ly/3eGUIF1.",,,#COVID19,1252621875760574465,https://twitter.com/CDCgov/status/1252621875760574465
2020-04-21 14:30:00,CDCgov,,37,388,503,"Together we can help slow the spread of #coronavirus. Learn ways to protect yourself and others at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1252605510710329344,https://twitter.com/CDCgov/status/1252605510710329344
2020-04-20 18:42:02,CDCgov,,15,202,273,"Clinicians: Sending a patient home with respiratory symptoms? CDC’s new factsheet explains 10 ways they can manage their care at home. Share this resource with your patients today: http://bit.ly/2ISB6PL.",,,,1252306546899419138,https://twitter.com/CDCgov/status/1252306546899419138
2020-04-20 17:27:09,CDCgov,,18,283,346,"Reports of exposure to cleaners and disinfectants to poison centers increased substantially in March 2020 corresponding with the rise in #COVID19 cases. Learn more about these reports and how to safely use cleaning chemicals: https://bit.ly/3eBv2d5.",,,#COVID19,1252287702277459972,https://twitter.com/CDCgov/status/1252287702277459972
2020-04-20 15:50:00,CDCgov,,24,371,480,"Do you think you may have #COVID19? Most people who get sick can take care of themselves at home. If you need to see a doctor, call ahead before going to their office. Take precautions to protect yourself and others around you. See more: https://bit.ly/2wf7sS7.",,,#COVID19,1252263253771718656,https://twitter.com/CDCgov/status/1252263253771718656
2020-04-20 15:31:04,CDCgov,,16,130,257,"During #LabWeek and every day, we appreciate clinical and public health laboratory professionals, who are on the front lines of the nation’s health alongside fellow healthcare workers. For laboratory biosafety guidelines for #COVID19, see https://bit.ly/2U3qBj3.",,,#LabWeek #COVID19,1252258489705148417,https://twitter.com/CDCgov/status/1252258489705148417
2020-04-19 21:50:01,CDCgov,,214,953,2677,"Sudden changes in routine & being home all the time during the #COVID19 outbreak can be hard for children. Watch for signs of stress in your child, such as excessive worry &amp; difficulty concentrating. See more tips: https://bit.ly/2QX639Z.",,,#COVID19,1251991467888914435,https://twitter.com/CDCgov/status/1251991467888914435
2020-04-19 20:39:01,CDCgov,,38,128,271,"When Michael F. started smoking, he didn’t think it was that dangerous. After his lung collapsed, he wished he had never started. Read Michael’s story: http://bit.ly/33sebUU. #CDCTips",,,#CDCTips,1251973601424785410,https://twitter.com/CDCgov/status/1251973601424785410
2020-04-18 21:05:02,CDCgov,,166,1100,1575,"Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physical distance, &amp; frequently washing your hands. Make a cloth face covering from a t-shirt, scarf or cloth napkin. Learn more at https://bit.ly/2Ravt42.",,,#COVID19,1251617761639489536,https://twitter.com/CDCgov/status/1251617761639489536
2020-04-18 17:09:01,CDCgov,,27,240,371,"Questions about your pet’s health during this outbreak? Talk to your veterinarian if you have concerns. There is no evidence at this time that pets can spread the virus that causes #COVID19. Learn more about pets and COVID-19: https://bit.ly/2QPkZ9R.",,,#COVID19,1251558365353979904,https://twitter.com/CDCgov/status/1251558365353979904
2020-04-18 15:37:01,CDCgov,,46,175,333,"Do you have a loved one in a nursing home or assisted living facility? Please protect them from #COVID19. Instead of in-person visits, share phone or video calls. This is temporary and will protect those at higher risk of #COVID19. Learn more: https://www.cdc.gov/coronavirus.",,,#COVID19 #COVID19,1251535210690285569,https://twitter.com/CDCgov/status/1251535210690285569
2020-04-18 13:15:50,CDCgov,,75,298,411,"The latest #COVIDView report shows that influenza-like illness has declined but remains elevated. However, #COVID19 severity indicators (hospitalizations and deaths) are increasing. See additional data: https://bit.ly/2ViFflZ",,,#COVIDView #COVID19,1251499682863423489,https://twitter.com/CDCgov/status/1251499682863423489
2020-04-17 17:47:00,CDCgov,,201,797,2173,"Quarantine and isolation are public health practices used to protect the public by preventing exposure to people who have or may have #COVID19. Learn when you may need to use these practices in your home: https://bit.ly/3aY0lfT.",,,#COVID19,1251205534050639874,https://twitter.com/CDCgov/status/1251205534050639874
2020-04-17 17:17:01,CDCgov,,14,167,239,"Do you or does someone you know communicate using American Sign Language? Watch videos on #COVID19, part of the #ASL video series on the CDC Streaming Health YouTube channel: https://bit.ly/2UwOFda.",,,#COVID19 #ASL,1251197991576317958,https://twitter.com/CDCgov/status/1251197991576317958
2020-04-17 16:22:02,CDCgov,,15,145,266,"Laboratory professionals: Prepare to work with potentially harmful materials and other hazards in the lab with CDC’s new, free Fundamentals of Personal Protective Equipment course: https://bit.ly/39NmOeb.",,,,1251184152742895616,https://twitter.com/CDCgov/status/1251184152742895616
2020-04-17 15:29:03,CDCgov,,11,58,101,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 in the United States: Insights from Healthcare Systems. Learn more about the event at https://bit.ly/2VdD9Vx.",,,#HCPs #COVID19,1251170817599209478,https://twitter.com/CDCgov/status/1251170817599209478
2020-04-17 15:07:02,CDCgov,,53,369,466,"During #COVID19, visit the doctor only when you need to. Use telemedicine or contact your doctor’s office by phone or email. Call before going to the doctor’s office or the ER. More tips, visit: https://bit.ly/3cbQH9G.",,,#COVID19,1251165279872323584,https://twitter.com/CDCgov/status/1251165279872323584
2020-04-16 21:01:02,CDCgov,,25,65,131,"#HCPs: COCA Call on Friday, April 17, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: #COVID19 in the United States: Insights from Healthcare Systems. Learn more: https://bit.ly/2VdD9Vx.",,,#HCPs #COVID19,1250891976410566658,https://twitter.com/CDCgov/status/1250891976410566658
2020-04-16 20:36:02,CDCgov,,149,668,2185,"Are you homeschooling a student or being homeschooled? Participating in school from home is one way to help stop the spread of COVID-19. Learn more: https://bit.ly/2QYkOcx.",,,,1250885684983926785,https://twitter.com/CDCgov/status/1250885684983926785
2020-04-16 20:20:02,CDCgov,,20,94,228,"Clinicians: #Pneumococcal bacteria can cause pneumonia, meningitis, and other serious infections. Learn how to prevent disease through vaccination with CDC’s training. http://bit.ly/2TMmU0U #CDCLearning",,,#Pneumococcal #CDCLearning,1250881660276654080,https://twitter.com/CDCgov/status/1250881660276654080
2020-04-16 20:00:01,CDCgov,,49,664,1018,"#COVID19 spreads like dominoes fall. Help protect your family and your community. Wash your hands, #stayhome and practice #socialdistancing by keeping at least 6 feet of distance between yourself and others. https://bit.ly/3aVQc3g",,,#COVID19 #stayhome #stayhome #socialdistancing,1250876621462007808,https://twitter.com/CDCgov/status/1250876621462007808
2020-04-16 19:27:02,CDCgov,,10,129,230,"Homeless & meal service providers: You have an important role in slowing the spread of #COVID19. See guidance on preparing for &amp; handling a COVID-19 outbreak: https://bit.ly/3ahPIn0.",,,#COVID19,1250868321936867330,https://twitter.com/CDCgov/status/1250868321936867330
2020-04-16 18:30:09,CDCgov,,10,129,191,"Healthcare professionals: #DYK CDC offers trainings on clinical care and infection control, PPE, NPIs, and emergency preparedness and response specific to COVID-19? Find recently recorded #COVID19 webinars and online courses: https://bit.ly/3chvCur.",,,#DYK #COVID19,1250854005628194824,https://twitter.com/CDCgov/status/1250854005628194824
2020-04-16 17:09:03,CDCgov,,41,258,364,"Avoid shopping for food & other essentials in-person if you‘re not feeling well. Order food & other items online for home delivery or curbside pickup. For more tips during #COVID19 visit: https://bit.ly/34ucuqJ.",,,#COVID19,1250833595821940738,https://twitter.com/CDCgov/status/1250833595821940738
2020-04-16 15:33:02,CDCgov,,13,55,100,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Guidance for Certifying Deaths Due to Coronavirus Disease 2019 (#COVID19). Learn more about the event at https://bit.ly/3bi4oEc.",,,#HCPs #COVID19,1250809433858457601,https://twitter.com/CDCgov/status/1250809433858457601
2020-04-16 15:12:00,CDCgov,,38,365,361,"Do you think you may have #COVID19? Monitor your symptoms and call ahead before visiting your doctor. Most people who get COVID-19 can take care of themselves at home. Take precautions to protect yourself and others around you. See more: https://bit.ly/2wf7sS7.",,,#COVID19,1250804139128283136,https://twitter.com/CDCgov/status/1250804139128283136
2020-04-15 22:31:01,CDCgov,,20,85,160,"#HCPs: COCA Call on Thurs, April 16, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: Guidance for Certifying Deaths Due to Coronavirus Disease 2019 (#COVID19). Learn more: https://bit.ly/3bi4oEc.",,,#HCPs #COVID19,1250552234716340225,https://twitter.com/CDCgov/status/1250552234716340225
2020-04-15 21:52:02,CDCgov,,29,193,283,"New #COVID19 data provide age, race and ethnicity of confirmed U.S. cases of COVID-19 as of April 14. Note that in many cases these factors were missing or not reported. See the data table: https://bit.ly/2yksfEk.",,,#COVID19,1250542425120149506,https://twitter.com/CDCgov/status/1250542425120149506
2020-04-15 21:20:02,CDCgov,,277,470,608,"As of April 15, 50 US states, D.C., & 4 US territories have reported cases of COVID-19. Of those, 34 report #COVID19 cases are widespread. When out for essential trips, wear a cloth face covering &amp; keep 6+ ft of physical distance between yourself &amp; others. https://bit.ly/39gqyEH",,,#COVID19,1250534371246968837,https://twitter.com/CDCgov/status/1250534371246968837
2020-04-15 20:43:02,CDCgov,,42,235,577,"Chickens and ducks can carry Salmonella germs even if they look healthy and clean. To keep yourself healthy, don’t wear the same shoes in your poultry coop and in your home. Learn more about safely caring for poultry: https://go.usa.gov/xvxyW.",,,,1250525060575739908,https://twitter.com/CDCgov/status/1250525060575739908
2020-04-15 19:34:00,CDCgov,,87,1143,1275,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://bit.ly/2R9av5m.",,,#COVID19,1250507685931421705,https://twitter.com/CDCgov/status/1250507685931421705
2020-04-15 17:16:02,CDCgov,,38,250,354,"Did you know that those with a history of heart disease are at higher risk for getting seriously ill from #coronavirus? Learn more at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1250472966196015104,https://twitter.com/CDCgov/status/1250472966196015104
2020-04-15 16:28:02,CDCgov,,5,60,123,"The application period to host an associate from CDC’s Public Health Associate Program has been extended to April 21, 2020. If your public health agency or organization would like to host an associate, there’s still time to apply! https://go.usa.gov/xvDVc",,,,1250460885212160008,https://twitter.com/CDCgov/status/1250460885212160008
